geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,timeframe_vacc_info,offset_vacc_info,sumTotal_vacc_info,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
CH,2020-02-24,5,5,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,NA,NA,NA,NA,TRUE,1,8606033,0.06,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,5,0,79
CH,2020-02-25,4,9,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,NA,NA,NA,NA,TRUE,1,8606033,0.05,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,4,0,79
CH,2020-02-26,9,18,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,NA,NA,NA,NA,TRUE,1,8606033,0.1,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,9,0,79
CH,2020-02-27,5,23,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,NA,NA,7.43,NA,TRUE,1,8606033,0.06,0.09,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,5,0,79
CH,2020-02-28,5,28,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,NA,NA,8.57,NA,TRUE,1,8606033,0.06,0.1,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,5,0,79
CH,2020-02-29,14,42,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,NA,NA,10.43,NA,TRUE,1,8606033,0.16,0.12,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,14,0,79
CH,2020-03-01,10,52,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,52,NA,11,11.64,TRUE,1,8606033,0.12,0.13,0.14,0.6,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,COVID19Hosp,,2021-08-27_07-48-01,day,10,0,79
CH,2020-03-02,13,65,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,60,NA,12.86,13.36,TRUE,1,8606033,0.15,0.15,0.16,0.76,NA,NA,NA,NA,NA,NA,0.7,NA,8,0.09999999999999998,COVID19Hosp,,2021-08-27_07-48-01,day,13,0,79
CH,2020-03-03,17,82,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,73,NA,15.57,16.07,TRUE,1,8606033,0.2,0.18,0.19,0.95,NA,NA,NA,NA,NA,NA,0.85,NA,13,0.15000000000000002,COVID19Hosp,,2021-08-27_07-48-01,day,17,0,79
CH,2020-03-04,13,95,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,77,NA,14.71,18.93,TRUE,1,8606033,0.15,0.17,0.22,1.1,NA,NA,NA,NA,NA,NA,0.89,NA,4,0.040000000000000036,COVID19Hosp,,2021-08-27_07-48-01,day,13,0,79
CH,2020-03-05,18,113,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,90,NA,15.86,22.29,TRUE,1,8606033,0.21,0.18,0.26,1.31,NA,NA,NA,NA,NA,NA,1.05,NA,13,0.16000000000000003,COVID19Hosp,,2021-08-27_07-48-01,day,18,0,79
CH,2020-03-06,24,137,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,109,NA,18.14,26,TRUE,1,8606033,0.28,0.21,0.3,1.59,NA,NA,NA,NA,NA,NA,1.27,NA,19,0.21999999999999997,COVID19Hosp,,2021-08-27_07-48-01,day,24,0,79
CH,2020-03-07,8,145,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,103,NA,21.71,29.64,TRUE,1,8606033,0.09,0.25,0.34,1.68,NA,NA,NA,NA,NA,NA,1.2,NA,-6,-0.07000000000000006,COVID19Hosp,,2021-08-27_07-48-01,day,8,0,79
CH,2020-03-08,18,163,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,111,163,26.86,32.93,TRUE,1,8606033,0.21,0.31,0.38,1.89,NA,NA,NA,NA,NA,NA,1.29,1.89,8,0.09000000000000008,COVID19Hosp,,2021-08-27_07-48-01,day,18,0,79
CH,2020-03-09,29,192,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,127,187,31.71,40.57,TRUE,1,8606033,0.34,0.37,0.47,2.23,NA,NA,NA,NA,NA,NA,1.48,2.17,16,0.18999999999999995,COVID19Hosp,,2021-08-27_07-48-01,day,29,0,79
CH,2020-03-10,42,234,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,152,225,36.43,46.36,TRUE,1,8606033,0.49,0.42,0.54,2.72,NA,NA,NA,NA,NA,NA,1.77,2.61,25,0.29000000000000004,COVID19Hosp,,2021-08-27_07-48-01,day,42,0,79
CH,2020-03-11,49,283,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,188,265,44.57,53.5,TRUE,1,8606033,0.57,0.52,0.62,3.29,NA,NA,NA,NA,NA,NA,2.18,3.08,36,0.41000000000000014,COVID19Hosp,,2021-08-27_07-48-01,day,49,0,79
CH,2020-03-12,52,335,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,222,312,50,60.07,TRUE,1,8606033,0.6,0.58,0.7,3.89,NA,NA,NA,NA,NA,NA,2.58,3.63,34,0.3999999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,52,0,79
CH,2020-03-13,57,392,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,255,364,63,68.57,TRUE,1,8606033,0.66,0.73,0.8,4.55,NA,NA,NA,NA,NA,NA,2.96,4.23,33,0.3799999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,57,0,79
CH,2020-03-14,65,457,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,312,415,71,76.43,TRUE,1,8606033,0.76,0.83,0.89,5.31,NA,NA,NA,NA,NA,NA,3.63,4.82,57,0.6699999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,65,0,79
CH,2020-03-15,56,513,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,350,461,80.14,84.86,TRUE,1,8606033,0.65,0.93,0.99,5.96,NA,NA,NA,NA,NA,NA,4.07,5.36,38,0.4400000000000004,COVID19Hosp,,2021-08-27_07-48-01,day,56,0,79
CH,2020-03-16,120,633,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,441,568,88.43,94.57,TRUE,1,8606033,1.39,1.03,1.1,7.36,NA,NA,NA,NA,NA,NA,5.12,6.6,91,1.0499999999999998,COVID19Hosp,,2021-08-27_07-48-01,day,120,0,79
CH,2020-03-17,98,731,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,497,649,100.71,104.5,TRUE,1,8606033,1.14,1.17,1.21,8.49,NA,NA,NA,NA,NA,NA,5.78,7.54,56,0.6600000000000001,COVID19Hosp,,2021-08-27_07-48-01,day,98,0,79
CH,2020-03-18,113,844,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,561,749,108.29,115.29,TRUE,1,8606033,1.31,1.26,1.34,9.81,NA,NA,NA,NA,NA,NA,6.52,8.7,64,0.7399999999999993,COVID19Hosp,,2021-08-27_07-48-01,day,113,0,79
CH,2020-03-19,110,954,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,619,841,119.71,123.5,TRUE,1,8606033,1.28,1.39,1.44,11.09,NA,NA,NA,NA,NA,NA,7.19,9.77,58,0.6700000000000008,COVID19Hosp,,2021-08-27_07-48-01,day,110,0,79
CH,2020-03-20,143,1097,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,705,960,126.14,134.43,TRUE,1,8606033,1.66,1.47,1.56,12.75,NA,NA,NA,NA,NA,NA,8.19,11.15,86,0.9999999999999991,COVID19Hosp,,2021-08-27_07-48-01,day,143,0,79
CH,2020-03-21,118,1215,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,758,1070,138,138.57,TRUE,1,8606033,1.37,1.6,1.61,14.12,NA,NA,NA,NA,NA,NA,8.81,12.43,53,0.620000000000001,COVID19Hosp,,2021-08-27_07-48-01,day,118,0,79
CH,2020-03-22,136,1351,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,838,1188,150.43,143.29,TRUE,1,8606033,1.58,1.75,1.66,15.7,NA,NA,NA,NA,NA,NA,9.74,13.8,80,0.9299999999999997,COVID19Hosp,,2021-08-27_07-48-01,day,136,0,79
CH,2020-03-23,165,1516,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,883,1324,158.57,146.57,TRUE,1,8606033,1.92,1.84,1.7,17.62,NA,NA,NA,NA,NA,NA,10.26,15.38,45,0.5199999999999996,COVID19Hosp,,2021-08-27_07-48-01,day,165,0,79
CH,2020-03-24,181,1697,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,966,1463,168.14,148.57,TRUE,1,8606033,2.1,1.95,1.73,19.72,NA,NA,NA,NA,NA,NA,11.22,17,83,0.9600000000000009,COVID19Hosp,,2021-08-27_07-48-01,day,181,0,79
CH,2020-03-25,200,1897,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1053,1614,168.86,147.57,TRUE,1,8606033,2.32,1.96,1.71,22.04,NA,NA,NA,NA,NA,NA,12.24,18.75,87,1.0199999999999996,COVID19Hosp,,2021-08-27_07-48-01,day,200,0,79
CH,2020-03-26,167,2064,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1110,1729,166.86,146.5,TRUE,1,8606033,1.94,1.94,1.7,23.98,NA,NA,NA,NA,NA,NA,12.9,20.09,57,0.6600000000000001,COVID19Hosp,,2021-08-27_07-48-01,day,167,0,79
CH,2020-03-27,210,2274,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1177,1882,167,141.71,TRUE,1,8606033,2.44,1.94,1.65,26.42,NA,NA,NA,NA,NA,NA,13.68,21.87,67,0.7799999999999994,COVID19Hosp,,2021-08-27_07-48-01,day,210,0,79
CH,2020-03-28,123,2397,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1182,1940,159.14,137.43,TRUE,1,8606033,1.43,1.85,1.6,27.85,NA,NA,NA,NA,NA,NA,13.73,22.54,5,0.05000000000000071,COVID19Hosp,,2021-08-27_07-48-01,day,123,0,79
CH,2020-03-29,122,2519,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1168,2006,144.71,131.29,TRUE,1,8606033,1.42,1.68,1.53,29.27,NA,NA,NA,NA,NA,NA,13.57,23.31,-14,-0.16000000000000014,COVID19Hosp,,2021-08-27_07-48-01,day,122,0,79
CH,2020-03-30,166,2685,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1169,2052,134.43,124.64,TRUE,1,8606033,1.93,1.56,1.45,31.2,NA,NA,NA,NA,NA,NA,13.58,23.84,1,0.009999999999999787,COVID19Hosp,,2021-08-27_07-48-01,day,166,0,79
CH,2020-03-31,126,2811,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1114,2080,115.29,115.93,TRUE,1,8606033,1.46,1.34,1.35,32.66,NA,NA,NA,NA,NA,NA,12.94,24.17,-55,-0.6400000000000006,COVID19Hosp,,2021-08-27_07-48-01,day,126,0,79
CH,2020-04-01,99,2910,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,1013,2066,106,105.86,TRUE,1,8606033,1.15,1.23,1.23,33.81,NA,NA,NA,NA,NA,NA,11.77,24.01,-101,-1.17,COVID19Hosp,,2021-08-27_07-48-01,day,99,0,79
CH,2020-04-02,95,3005,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,941,2051,95.71,98.07,TRUE,1,8606033,1.1,1.11,1.14,34.92,NA,NA,NA,NA,NA,NA,10.93,23.83,-72,-0.8399999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,95,0,79
CH,2020-04-03,76,3081,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,807,1984,82.29,86.14,TRUE,1,8606033,0.88,0.96,1,35.8,NA,NA,NA,NA,NA,NA,9.38,23.05,-134,-1.549999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,76,0,79
CH,2020-04-04,58,3139,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,742,1924,72.71,80.64,TRUE,1,8606033,0.67,0.84,0.94,36.47,NA,NA,NA,NA,NA,NA,8.62,22.36,-65,-0.7600000000000016,COVID19Hosp,,2021-08-27_07-48-01,day,58,0,79
CH,2020-04-05,50,3189,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,670,1838,67,74.29,TRUE,1,8606033,0.58,0.78,0.86,37.06,NA,NA,NA,NA,NA,NA,7.79,21.36,-72,-0.8299999999999992,COVID19Hosp,,2021-08-27_07-48-01,day,50,0,79
CH,2020-04-06,72,3261,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,576,1745,61.71,64.5,TRUE,1,8606033,0.84,0.72,0.75,37.89,NA,NA,NA,NA,NA,NA,6.69,20.28,-94,-1.0999999999999996,COVID19Hosp,,2021-08-27_07-48-01,day,72,0,79
CH,2020-04-07,59,3320,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,509,1623,57,59.21,TRUE,1,8606033,0.69,0.66,0.69,38.58,NA,NA,NA,NA,NA,NA,5.91,18.86,-67,-0.7800000000000002,COVID19Hosp,,2021-08-27_07-48-01,day,59,0,79
CH,2020-04-08,59,3379,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,469,1482,55.29,54.5,TRUE,1,8606033,0.69,0.64,0.63,39.26,NA,NA,NA,NA,NA,NA,5.45,17.22,-40,-0.45999999999999996,COVID19Hosp,,2021-08-27_07-48-01,day,59,0,79
CH,2020-04-09,58,3437,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,432,1373,52.86,50.5,TRUE,1,8606033,0.67,0.61,0.59,39.94,NA,NA,NA,NA,NA,NA,5.02,15.95,-37,-0.4300000000000006,COVID19Hosp,,2021-08-27_07-48-01,day,58,0,79
CH,2020-04-10,43,3480,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,399,1206,46.71,47.36,TRUE,1,8606033,0.5,0.54,0.55,40.44,NA,NA,NA,NA,NA,NA,4.64,14.01,-33,-0.3799999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,43,0,79
CH,2020-04-11,46,3526,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,387,1129,45.71,44.21,TRUE,1,8606033,0.53,0.53,0.51,40.97,NA,NA,NA,NA,NA,NA,4.5,13.12,-12,-0.13999999999999968,COVID19Hosp,,2021-08-27_07-48-01,day,46,0,79
CH,2020-04-12,33,3559,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,370,1040,42,42.36,TRUE,1,8606033,0.38,0.49,0.49,41.35,NA,NA,NA,NA,NA,NA,4.3,12.08,-17,-0.20000000000000018,COVID19Hosp,,2021-08-27_07-48-01,day,33,0,79
CH,2020-04-13,29,3588,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,327,903,39.29,38.86,TRUE,1,8606033,0.34,0.46,0.45,41.69,NA,NA,NA,NA,NA,NA,3.8,10.49,-43,-0.5,COVID19Hosp,,2021-08-27_07-48-01,day,29,0,79
CH,2020-04-14,52,3640,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,320,829,37.71,36,TRUE,1,8606033,0.6,0.44,0.42,42.3,NA,NA,NA,NA,NA,NA,3.72,9.63,-7,-0.07999999999999963,COVID19Hosp,,2021-08-27_07-48-01,day,52,0,79
CH,2020-04-15,33,3673,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,294,763,33.14,33.36,TRUE,1,8606033,0.38,0.39,0.39,42.68,NA,NA,NA,NA,NA,NA,3.42,8.87,-26,-0.30000000000000027,COVID19Hosp,,2021-08-27_07-48-01,day,33,0,79
CH,2020-04-16,39,3712,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,275,707,31.86,29.86,TRUE,1,8606033,0.45,0.37,0.35,43.13,NA,NA,NA,NA,NA,NA,3.2,8.22,-19,-0.21999999999999975,COVID19Hosp,,2021-08-27_07-48-01,day,39,0,79
CH,2020-04-17,32,3744,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,264,663,31,27.71,TRUE,1,8606033,0.37,0.36,0.32,43.5,NA,NA,NA,NA,NA,NA,3.07,7.7,-11,-0.13000000000000034,COVID19Hosp,,2021-08-27_07-48-01,day,32,0,79
CH,2020-04-18,14,3758,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,232,619,26.29,25.5,TRUE,1,8606033,0.16,0.31,0.3,43.67,NA,NA,NA,NA,NA,NA,2.7,7.19,-32,-0.36999999999999966,COVID19Hosp,,2021-08-27_07-48-01,day,14,0,79
CH,2020-04-19,24,3782,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,223,593,24.71,23.57,TRUE,1,8606033,0.28,0.29,0.27,43.95,NA,NA,NA,NA,NA,NA,2.59,6.89,-9,-0.11000000000000032,COVID19Hosp,,2021-08-27_07-48-01,day,24,0,79
CH,2020-04-20,23,3805,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,217,544,20.43,22.43,TRUE,1,8606033,0.27,0.24,0.26,44.21,NA,NA,NA,NA,NA,NA,2.52,6.32,-6,-0.06999999999999984,COVID19Hosp,,2021-08-27_07-48-01,day,23,0,79
CH,2020-04-21,19,3824,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,184,504,17.71,19.79,TRUE,1,8606033,0.22,0.21,0.23,44.43,NA,NA,NA,NA,NA,NA,2.14,5.86,-33,-0.3799999999999999,COVID19Hosp,,2021-08-27_07-48-01,day,19,0,79
CH,2020-04-22,22,3846,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,173,467,17.86,18.21,TRUE,1,8606033,0.26,0.21,0.21,44.69,NA,NA,NA,NA,NA,NA,2.01,5.43,-11,-0.13000000000000034,COVID19Hosp,,2021-08-27_07-48-01,day,22,0,79
CH,2020-04-23,9,3855,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,143,418,15.29,15.79,TRUE,1,8606033,0.1,0.18,0.18,44.79,NA,NA,NA,NA,NA,NA,1.66,4.86,-30,-0.34999999999999987,COVID19Hosp,,2021-08-27_07-48-01,day,9,0,79
CH,2020-04-24,13,3868,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,124,388,13.86,14,TRUE,1,8606033,0.15,0.16,0.16,44.95,NA,NA,NA,NA,NA,NA,1.44,4.51,-19,-0.21999999999999997,COVID19Hosp,,2021-08-27_07-48-01,day,13,0,79
CH,2020-04-25,15,3883,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,125,357,13.29,13.5,TRUE,1,8606033,0.17,0.15,0.16,45.12,NA,NA,NA,NA,NA,NA,1.45,4.15,1,0.010000000000000009,COVID19Hosp,,2021-08-27_07-48-01,day,15,0,79
CH,2020-04-26,6,3889,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,107,330,11.71,12.29,TRUE,1,8606033,0.07,0.14,0.14,45.19,NA,NA,NA,NA,NA,NA,1.24,3.83,-18,-0.20999999999999996,COVID19Hosp,,2021-08-27_07-48-01,day,6,0,79
CH,2020-04-27,13,3902,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,97,314,11.14,10.93,TRUE,1,8606033,0.15,0.13,0.13,45.34,NA,NA,NA,NA,NA,NA,1.13,3.65,-10,-0.1100000000000001,COVID19Hosp,,2021-08-27_07-48-01,day,13,0,79
CH,2020-04-28,15,3917,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,93,277,10.29,10,TRUE,1,8606033,0.17,0.12,0.12,45.51,NA,NA,NA,NA,NA,NA,1.08,3.22,-4,-0.04999999999999982,COVID19Hosp,,2021-08-27_07-48-01,day,15,0,79
CH,2020-04-29,11,3928,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,82,255,9.14,8.64,TRUE,1,8606033,0.13,0.11,0.1,45.64,NA,NA,NA,NA,NA,NA,0.95,2.96,-11,-0.13000000000000012,COVID19Hosp,,2021-08-27_07-48-01,day,11,0,79
CH,2020-04-30,5,3933,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,78,221,9.29,8.5,TRUE,1,8606033,0.06,0.11,0.1,45.7,NA,NA,NA,NA,NA,NA,0.91,2.57,-4,-0.039999999999999925,COVID19Hosp,,2021-08-27_07-48-01,day,5,0,79
CH,2020-05-01,7,3940,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,72,196,8,7.79,TRUE,1,8606033,0.08,0.09,0.09,45.78,NA,NA,NA,NA,NA,NA,0.84,2.28,-6,-0.07000000000000006,COVID19Hosp,,2021-08-27_07-48-01,day,7,0,79
CH,2020-05-02,7,3947,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,64,189,6.71,6.86,TRUE,1,8606033,0.08,0.08,0.08,45.86,NA,NA,NA,NA,NA,NA,0.74,2.2,-8,-0.09999999999999998,COVID19Hosp,,2021-08-27_07-48-01,day,7,0,79
CH,2020-05-03,7,3954,FALSE,30487,0,FALSE,30005,0,FALSE,29609,0,FALSE,4049,0,FALSE,4930,0,FALSE,23477,0,FALSE,22463,0,65,172,5.57,6.86,TRUE,1,8606033,0.08,0.06,0.08,45.94,NA,NA,NA,NA,NA,NA,0.76,2,1,0.020000000000000018,COVID19Hosp,,2021-08-27_07-48-01,day,7,0,79
